status,collision_index,collision_year,collision_reference,vehicle_reference,casualty_reference,casualty_class,sex_of_casualty,age_of_casualty,age_band_of_casualty,pedestrian_location,pedestrian_movement,car_passenger,bus_or_coach_passenger,pedestrian_road_maintenance_worker,casualty_type,casualty_home_area_type,casualty_imd_decile,lsoa_of_casualty,enhanced_casualty_severity,casualty_severity
Unvalidated,2024501433166,2024.0,501433166,3.0,2.0,1,1.0,43,7,0.0,0,0,0,0.0,19,1.0,5,E01015024,3,3
Unvalidated,2024010513941,2024.0,010513941,2.0,1.0,1,1.0,33,6,0.0,0,0,0,0.0,1,-1.0,-1,-1,-1,3
Unvalidated,2024131453058,2024.0,131453058,1.0,1.0,1,1.0,62,9,0.0,0,0,0,0.0,9,1.0,6,E01010797,3,3
Unvalidated,2024471433104,2024.0,471433104,2.0,1.0,1,1.0,35,6,0.0,0,0,0,0.0,19,1.0,8,E01021223,3,3
Unvalidated,2024451461993,2024.0,451461993,1.0,1.0,3,1.0,24,5,6.216826115981571,9,0,0,0.0,0,1.0,7,E01030741,3,3
Unvalidated,2024010494229,2024.0,010494229,1.0,1.0,1,1.0,44,7,0.0,0,0,0,0.0,4,1.0,1,E01002040,-1,3
Unvalidated,2024421401527,2024.0,421401527,2.0,1.0,1,2.0,21,5,0.0,0,0,0,0.0,9,1.0,10,E01021939,3,3
Unvalidated,2024552400391,2024.0,552400391,1.0,1.0,1,,50,8,0.0,0,0,0,0.0,9,1.0,1,E01015290,-1,3
Unvalidated,2024401449437,2024.0,401449437,2.0,1.0,1,2.0,41,7,0.0,0,0,0,0.0,1,1.0,3,E01015715,3,3
Unvalidated,2024991438327,2024.0,991438327,2.0,1.0,1,2.0,41,7,0.0,0,0,0,0.0,9,1.0,1,-1,3,3
Unvalidated,2024351433401,2024.0,351433401,1.0481815870793119,1.0,1,1.0,77,11,0.0,0,0,0,0.0,9,1.0,2,E01013906,3,3
Unvalidated,2024061411691,2024.0,061411691,1.0,1.0,1,1.0,26,6,0.0,0,0,0,0.0,9,-1.0,-1,-1,3,3
Unvalidated,2024101399997,2024.0,101399997,2.0,2.0,2,2.0,7,2,0.0,0,2,0,0.0,9,-1.0,-1,-1,3,3
Unvalidated,2024451441788,,451441788,1.0,1.0,1,1.0,25,5,0.0,0,0,0,0.0,9,1.0,1,E01014638,7,2
Unvalidated,2024361423517,2024.0,361423517,2.0,2.0,1,2.0,46,8,0.0,0,0,0,,9,2.0,7,E01026588,3,3
Unvalidated,2024302400685,2024.0,302400685,1.0,2.0,2,2.0,21,5,0.0,0,2,0,0.0,9,1.0,6,E01027997,-1,3
Unvalidated,2024471440959,2024.0,471440959,2.0,1.0,1,1.0,17,4,0.0,0,0,0,0.0,3,1.0,4,E01021131,3,3
Unvalidated,2024421423292,2024.0,421423292,1.0,1.0,1,1.0,61,9,0.0,0,0,0,0.0,97,1.0,2,E01021292,3,3
Unvalidated,2024471427392,2024.0,471427392,1.0,1.0,1,2.0,30,6,0.0,0,0,0,0.0,9,2.0,9,E01021167,3,3
Unvalidated,202460Q010228,2024.0,60Q010228,1.0,1.0,3,2.0,14,3,9.0,8,0,0,0.0,0,-1.0,-1,-1,-1,3
Unvalidated,2024991448382,,991448382,2.090280339398537,3.0,2,1.0,54,8,0.0,0,1,0,0.0,9,-1.0,-1,-1,3,3
Unvalidated,2024401429900,2024.0,401429900,1.932305985393379,2.0,1,1.0,21,5,0.0,0,0,0,0.0,2,1.0,6,E01023386,3,3
,2024141425928,2024.0,141425928,1.0,1.0,3,2.0,11,3,5.0,2,0,0,0.0,0,1.0,1,E01007509,3,3
,2024101427677,2024.0,101427677,1.0,1.02365779268694,3,1.0,64,9,5.0,1,0,0,0.0,0,1.0,6,E01008574,3,3
Unvalidated,2024471441558,,471441558,2.0,3.0,2,2.0,61,9,0.0,0,1,0,0.0,9,1.0,6,E01020959,3,3
Unvalidated,2024010514615,2024.0,010514615,1.0,1.0,2,2.0,3,1,0.0,0,2,0,0.0,9,,2,E01000152,-1,3
Unvalidated,2024991397370,2024.0,991397370,2.0,1.0,1,1.0,21,5,0.0,0,0,0,0.0,9,3.0,5,-1,3,3
Unvalidated,2024371453872,2024.0,371453872,1.0,1.0,1,2.0,60,9,0.0,0,0,0,0.0,9,1.0,8,E01003660,3,3
Unvalidated,2024302400382,2024.0,,2.0,0.9198716119162855,2,2.0,6,2,0.0,0,2,0,0.0,8,1.0,1,E01013487,-1,3
Unvalidated,2024991454511,2024.0,991454511,2.0,1.0,2,1.0,31,6,0.0,0,2,0,0.0,90,1.0,8,-1,3,3
Unvalidated,2024461420578,2024.0,461420578,3.0,2.0,1,2.0,-1,-1,0.0,0,0,0,0.0,9,1.0,10,E01024467,3,3
Unvalidated,2024451424684,2024.0,451424684,1.0,1.0,1,2.0,61,9,0.04802506991879226,0,0,0,0.0,9,2.0,9,E01022183,3,3
,2024141454484,2024.0,141454484,3.0,3.0,1,2.0,46,8,0.0,0,0,0,0.0,9,1.0,3,E01007397,3,3
Unvalidated,2024411445518,2024.0,411445518,1.0,0.9553572510610946,1,1.0,80,11,0.0,0,0,0,0.0,9,1.0,9,E01023713,3,3
Unvalidated,2024041458992,2024.0,041458992,1.0,1.0,1,,34,6,0.0,0,0,0,0.0,9,1.0,5,E01025604,3,3
Unvalidated,202417S305624,2024.0,17S305624,1.0,1.0,1,1.0,49,8,0.0,0,-1,0,0.0,1,-1.0,-1,-1,-1,3
Unvalidated,2024430034926,2024.0,430034926,1.0,1.0,3,2.0,30,6,1.0,3,0,0,0.0,0,-1.0,-1,-1,-1,3
Unvalidated,2024131402046,2024.0,,3.0,1.0,1,2.0,52,8,0.0,0,0,0,0.0,9,1.0,2,E01011246,3,3
Unvalidated,2024141415221,2024.0,141415221,2.0,4.0,2,1.0,39,7,0.0,0,1,0,0.0,9,-1.0,-1,-1,3,3
Unvalidated,2024211426087,2024.0,211426087,2.236560032074849,2.0,2,2.0,33,6,0.0,0,1,0,0.0,9,1.0,6,E01029753,3,3
Unvalidated,2024501444789,2024.0,501444789,1.0,1.0,1,2.0,72,10,0.0,0,0,0,0.0,9,1.0,6,E01019003,7,2
Unvalidated,2024430215177,2024.0,430215177,1.0,1.0,1,2.0,41,7,0.0,0,0,0,0.0,9,1.0,8,E01032758,-1,3
Unvalidated,2024201418077,2024.0,201418077,2.0,2.0,1,1.0,69,10,0.0,0,0,0,0.0,9,1.0,1,E01010374,3,3
Unvalidated,2024991431072,2024.0,991431072,1.0,3.0,2,1.0,8,2,0.0,0,0,4,0.0,11,1.0,1,-1,3,3
Unvalidated,2024010517878,2024.0,010517878,1.0,1.0,1,2.0,23,5,0.0,0,0,0,0.0,9,1.0,2,E01003175,-1,3
Unvalidated,2024461427017,2024.0,461427017,0.9251393129726564,1.0,3,2.0,-1,-1,5.0,1,0,0,,0,-1.0,-1,-1,3,3
Unvalidated,2024991458140,2024.0,991458140,2.0,1.0,1,1.0,30,6,0.0,0,0,0,0.0,9,1.0,1,-1,3,3
Unvalidated,2024501403395,2024.0,501403395,1.0,1.0,2,1.0,36,7,0.18544113366458395,0,1,0,0.0,9,1.0,4,E01020130,3,3
Unvalidated,2024471421240,2024.0,471421240,2.0,1.0,1,1.0,54,8,0.0,0,0,0,0.0,9,2.0,9,E01021056,3,3
Unvalidated,2024061460692,2024.0,061460692,2.0,3.0,2,1.0,16,4,0.0,0,1,0,0.0,9,1.0,9,E01008673,3,3
Unvalidated,2024501415586,2024.0,501415586,1.0,1.0,2,1.0,30,6,0.0,0,2,0,0.0,8,1.0,3,E01018838,3,3
Unvalidated,2024471438010,2024.0,471438010,1.0,1.0,1,1.0,63,9,0.0,0,0,0,0.0,9,1.0,5,E01031577,3,3
Unvalidated,2024361434727,2024.0,,1.0,1.0,1,1.0,46,8,0.0,0,0,0,0.0,9,3.0,5,E01026751,3,3
Unvalidated,2024471454562,2024.0,471454562,2.0,2.0,2,2.0,9,2,0.0,0,1,0,0.0,9,1.0,4,E01031576,3,3
Unvalidated,2024991462011,2024.0,991462011,1.0,1.0,3,1.0,36,7,9.0,8,0,0,0.0,0,1.0,1,-1,5,2
Unvalidated,2024010503615,2024.0,010503615,1.0,1.0,1,1.0,28,6,0.0,0,0,0,0.0,3,-1.0,-1,-1,-1,3
Unvalidated,2024161446037,2024.0,161446037,1.0,1.0,2,1.0,54,8,0.0,0,-1,0,0.0,8,1.0,3,E01012868,3,3
Unvalidated,2024010516502,,010516502,1.0,1.0,1,1.0,35,6,0.0,0,0,0,0.0,1,1.0,6,E01001245,-1,3
Unvalidated,2024111441088,2024.0,111441088,2.0,1.0,2,2.0,30,6,0.0,0,0,4,0.0,11,2.0,3,E01020789,3,3
Unvalidated,2024010487649,2024.0,010487649,1.0,1.0,3,2.0,37,7,1.0,1,0,0,0.0,0,1.0,6,E01001496,-1,3
Unvalidated,2024201456560,2024.0,201456560,1.0,2.0,2,2.0,23,5,0.0,0,2,0,0.0,4,1.0,2,E01009981,3,3
Unvalidated,2024471451194,2024.0,471451194,2.0,1.2012988756832144,1,2.0,44,7,0.0,0,0,0,0.0,9,1.0,8,E01032831,3,3
,2024211431714,2024.0,211431714,2.0,1.0,1,,38,7,0.0,0,0,0,0.0,9,-1.0,-1,-1,3,3
Unvalidated,2024421451523,2024.0,421451523,2.0,1.0,1,1.0,-1,-1,0.0,0,0,0,0.0,9,2.0,9,E01021397,3,3
Unvalidated,2024061403870,2024.0,061403870,2.0,1.0,1,1.0,51,8,0.0,0,0,0,0.0,1,2.0,8,E01019734,3,3
Unvalidated,2024471455071,2024.0,471455071,1.0,3.0,2,1.0,17,4,0.0,0,2,0,0.0,9,3.0,7,E01021173,3,3
Unvalidated,2024101451699,2024.0,101451699,1.0,2.0,3,2.0,4,1,5.0,1,0,0,-1.0,0,-1.0,-1,-1,3,3
Unvalidated,2024221424997,2024.0,221424997,2.0,1.0,1,2.0,73,10,0.0,0,0,0,0.0,9,3.0,7,E01033243,3,3
Unvalidated,2024411471169,2024.0,411471169,1.0,1.0,1,,32,6,0.0,0,0,0,0.0,3,1.0,7,E01023902,3,3
Unvalidated,2024131406709,2024.0,131406709,2.0,2.0,1,2.0,47,8,0.0,0,0,0,0.0,9,1.0,3,E01010940,3,3
Unvalidated,2024161416722,2024.0,161416722,1.0,3.0,2,1.0,5,1,0.0,0,2,0,,9,1.0,2,E01012775,3,3
Unvalidated,2024141414431,2024.0,141414431,2.0,1.0,1,2.0,33,6,0.0,0,0,0,0.0,9,1.0,3,E01007449,3,3
Unvalidated,2024622400041,2024.0,622400041,1.0,1.0,3,2.0,70,10,1.0,1,0,0,0.0,0,,-1,-1,-1,3
Unvalidated,2024131409164,2024.0,131409164,1.0,2.0,2,1.0,13,3,0.0,0,1,0,0.0,9,1.0,1,E01011750,3,3
Unvalidated,2024552400190,2024.0,552400190,2.0,1.0,1,2.0,50,8,0.0,0,0,0,0.0,1,1.0,2,E01015277,-1,3
Unvalidated,2024451453026,2024.0,451453026,1.0,1.0,3,1.0,34,6,10.0,9,0,0,2.0,0,1.0,9,E01030412,3,3
Unvalidated,2024371412533,2024.0,371412533,1.0,1.0,1,1.0,17,4,0.0,0,0,0,0.0,3,1.0,4,E01030276,3,3
Unvalidated,2024122400397,2024.0,122400397,2.0,1.0,1,1.0,24,5,0.0,0,0,0,0.0,9,,4,E01011238,-1,3
Unvalidated,2024311421265,2024.0,311421265,0.7911187195369377,1.0,1,1.0,38,7,0.0,0,0,0,0.0,9,1.0,5,E01028092,3,3
Unvalidated,2024552400172,2024.0,552400172,2.0,1.0,1,2.0,36,7,0.0,0,0,0,0.0,9,1.0,6,E01015414,-1,3
Unvalidated,2024421421991,2024.0,421421991,1.188569158435509,1.0,3,2.0,50,8,4.0,1,0,0,0.0,0,1.0,5,E01033141,3,3
Unvalidated,2024221396537,2024.0,,1.0,1.0,3,2.0,10,2,5.0,3,0,0,0.0,0,1.0,2,E01032234,3,3
Unvalidated,2024010503492,,010503492,2.0,1.0,1,1.0,23,5,0.0,0,0,0,0.0,9,1.0,10,E01000425,-1,3
Unvalidated,2024421436540,2024.0,421436540,1.0,1.0,3,1.0,80,11,5.0,1,0,0,0.0,0,1.0,3,E01033722,3,3
Unvalidated,2024122400225,2024.0,122400225,1.0,1.0,3,1.0,17,4,5.0,1,0,0,0.0,0,1.0,2,E01027579,-1,3
Unvalidated,2024543944424,2024.0,543944424,1.0,2.0,2,1.0,14,3,0.0,0,1,0,0.0,9,1.0,2,E01032023,-1,3
Unvalidated,2024302400158,2024.0,302400158,2.0,2.0,1,2.0,67,10,0.0,0,0,0,,9,3.0,7,E01019843,-1,3
Unvalidated,2024371453914,2024.0,371453914,1.0,1.0,3,1.0,17,4,5.0,1,0,0,2.0,0,1.0,6,E01029975,3,3
Unvalidated,2024361417718,2024.0,361417718,1.0,1.0,3,2.0,59,9,5.0,9,0,0,0.0,0,1.0,3,E01026631,6,2
Unvalidated,2024131458485,2024.0,,2.0,1.0,1,1.0,22,5,0.0,0,0,0,0.0,1,1.0,4,E01011678,3,3
Unvalidated,2024440174478,2024.0,,2.0,1.0,2,1.0,56,9,0.0,0,1,0,0.0,9,3.0,7,E01023224,-1,3
Unvalidated,2024061414596,2024.0,061414596,1.0,1.0,1,,18,4,0.0,0,0,0,0.0,3,-1.0,-1,-1,3,3
Unvalidated,2024501452446,2024.0,,2.0,1.0,1,1.0,24,5,-0.06449684050821272,0,0,0,0.0,9,,3,E01020104,3,3
Unvalidated,2024010492205,2024.0,010492205,1.0,1.0,1,1.0,39,7,0.0,0,0,0,0.0,9,1.0,6,E01002742,-1,3
Unvalidated,2024544610724,2024.0,544610724,1.0,2.0,2,2.0,59,9,0.0,0,0,0,0.0,19,-1.0,-1,-1,-1,3
Unvalidated,2024010517538,2024.0,010517538,1.0,1.0,1,2.0,33,6,0.0,0,0,0,0.0,1,1.0,3,E01004540,-1,3
Unvalidated,2024421471121,2024.0,,2.0,1.0,1,1.0,53,8,0.0,0,0,0,0.0,3,1.0,1,E01015841,3,3
Unvalidated,2024010503547,2024.0,010503547,1.0,1.0,1,1.0,23,5,0.0,0,0,0,0.0,9,,7,E01033093,-1,3
Unvalidated,2024131441548,2024.0,131441548,1.0,1.0,3,1.0,19,4,9.0,9,0,0,-1.0,0,1.0,2,E01032494,3,3
Unvalidated,2024070355595,2024.0,070355595,2.0,1.0,2,2.0,58,9,0.0,0,1,0,0.0,9,1.0,8,E01007250,-1,3
Unvalidated,2024361433617,2024.0,361433617,2.0,1.0,1,2.0,61,9,0.0,0,0,0,0.0,1,-1.0,-1,-1,3,3
Unvalidated,2024471416027,2024.0,471416027,10.0,4.0,1,1.0,24,5,0.0,0,0,0,0.0,9,3.0,7,E01030864,3,3
Unvalidated,2024461405431,2024.0,461405431,2.0,1.0,1,1.0,53,8,0.0,0,0,0,0.0,9,1.0,3,E01001188,3,3
Unvalidated,2024991442396,2024.0,991442396,1.0,1.0,1,2.0,47,8,0.0,0,0,0,0.0,9,1.0,8,-1,3,3
Unvalidated,2024501418714,2024.0,501418714,2.0,1.0,1,2.0,51,8,-0.25632994309687623,0,0,0,0.0,9,1.0,4,E01015265,5,2
Unvalidated,2024010514827,2024.0,010514827,1.0,1.0,1,1.0,42,7,0.0,0,0,0,0.0,1,,10,E01002938,-1,3
Unvalidated,2024631451545,2024.0,631451545,2.0,2.0,2,2.0,9,2,-0.29077957163410745,0,1,0,0.0,9,3.0,7,W01000523,3,3
Unvalidated,202460Q033880,2024.0,60Q033880,1.0,1.0,2,2.0,66,10,0.0,0,0,4,0.0,11,-1.0,-1,-1,-1,2
Unvalidated,2024010499425,2024.0,010499425,1.0,1.0,1,1.0,21,5,0.0,0,0,0,0.0,9,1.0,1,E01004324,-1,3
Unvalidated,2024161440145,2024.0,161440145,1.0,2.0,2,2.0,42,7,0.0,0,1,0,0.0,9,2.0,8,E01013123,3,3
Unvalidated,2024302400029,2024.0,302400029,1.0,1.0,3,,28,6,5.0,1,0,0,0.0,0,1.0,5,E01019723,-1,3
Unvalidated,2024411427936,2024.0,411427936,1.0,2.0,2,2.0,18,4,0.0,0,2,0,0.0,9,-1.0,-1,-1,1,1
Unvalidated,2024111419644,2024.0,111419644,2.0,1.0,1,2.0,36,7,0.0,0,0,0,0.0,9,2.0,3,E01020811,3,3
Unvalidated,2024010500162,2024.0,010500162,1.0,1.0,1,1.0,40,7,-0.07356040264836614,0,0,0,0.0,3,1.0,3,E01001930,-1,3
,2024211440921,2024.0,211440921,1.0,1.0,1,1.0,93,11,0.0,0,0,0,0.0,9,3.0,8,E01029762,3,3
Unvalidated,2024141452202,2024.0,141452202,2.0,1.0,1,1.0,11,3,0.0,0,0,0,0.0,1,1.0,1,E01007634,3,3
Unvalidated,2024061442927,2024.0,061442927,1.0,2.0,2,2.0,16,4,0.0,0,1,0,,9,1.0,3,E01005210,6,2
Unvalidated,2024061419188,2024.0,061419188,2.0,1.0,1,2.0,23,5,0.0,0,0,0,0.0,9,1.0,6,E01018617,3,3
Unvalidated,2024531408934,2024.0,531408934,2.0,1.0,2,1.0,40,7,0.0,0,1,0,0.0,9,1.0,1,E01022323,3,3
Unvalidated,202417S101424,2024.0,17S101424,1.1124780552927775,2.0,2,1.0,17,4,0.0,0,2,0,0.0,9,1.0,9,E01033475,-1,2
Unvalidated,2024440035202,2024.0,440035202,1.0,1.0,3,1.0,49,8,9.0,5,0,0,0.0,0,1.0,7,E01023150,-1,3
Unvalidated,2024610008224,2024.0,610008224,2.0,2.0,1,2.0,28,6,0.0,0,0,0,0.0,9,-1.0,-1,-1,-1,3
Unvalidated,2024520401876,2024.0,520401876,1.0,2.0,2,2.0,61,9,0.0,0,1,0,0.0,9,1.0,4,E01032090,-1,3
Unvalidated,2024101407246,2024.0,101407246,2.0,1.0,1,1.0,34,6,0.0,0,0,0,0.0,9,1.0,2,E01008599,3,3
Unvalidated,2024471409910,2024.0,,1.0,1.0,3,1.0,66,10,1.0,1,0,0,0.0,0,1.0,2,E01031437,3,3
,2024531461478,2024.0,531461478,1.0,1.0,2,1.0,29,6,0.0,0,1,0,0.0,9,3.0,6,E01022235,3,3
Unvalidated,2024461456693,2024.0,461456693,2.0,2.0,1,1.0,44,7,0.0,0,0,0,0.0,19,1.0,3,E01003575,3,3
Unvalidated,2024141428658,,141428658,2.0,1.0,1,1.0,11,3,0.0,0,0,0,0.0,1,1.0,3,E01007540,3,3
Unvalidated,2024552400690,2024.0,552400690,1.0,1.0,1,1.0,52,8,0.0,0,0,0,0.0,1,1.0,10,E01030350,-1,3
Unvalidated,2024010509780,,010509780,2.0,2.0,1,2.0,44,7,0.20094640671890024,0,0,0,0.0,9,1.0,5,E01002143,-1,3
Unvalidated,2024522402092,2024.0,522402092,1.9445136327467438,1.0,1,1.0,33,6,0.0,0,0,0,0.0,1,1.0,1,E01014647,-1,3
Unvalidated,2024041409160,2024.0,041409160,2.0,1.0,1,1.0,19,4,0.0,0,0,0,0.0,9,1.0,2,E01025059,3,3
Unvalidated,2024371443581,2024.0,371443581,2.0,1.1287702214064026,1,1.0,42,7,0.0,0,0,0,0.0,5,1.0,2,E01030023,3,3
Unvalidated,2024430129843,2024.0,430129843,2.0,1.0,1,2.0,29,6,0.0,0,0,0,0.0,1,1.0,2,E01028513,-1,3
Unvalidated,2024430014422,2024.0,430014422,1.0,2.0,2,2.0,36,7,0.0,0,0,4,0.0,11,1.0,10,E01028702,-1,3
Unvalidated,2024010494515,2024.0,,1.0,1.0,1,1.0,29,6,0.0,0,0,0,0.0,3,1.0,3,E01000637,-1,3
Unvalidated,2024131428995,2024.0,131428995,3.0,1.0,1,2.0,35,6,0.0,0,0,0,0.0,9,1.0,5,E01011388,3,3
Unvalidated,2024010518525,2024.0,010518525,2.0,1.0,1,,33,6,0.0,0,0,0,0.0,1,1.0,3,E01002695,-1,3
Unvalidated,2024361456080,2024.0,,1.0,1.0,1,1.0,25,5,0.0,0,0,0,0.0,9,1.0,2,E01030274,3,3
Unvalidated,2024610018624,,610018624,2.0,1.0,1,2.0,23,5,0.0,0,1,0,0.0,9,-1.0,-1,-1,-1,3
Unvalidated,2024471403185,2024.0,471403185,2.0,2.0,2,1.0,23,5,0.0,0,1,0,0.0,9,1.0,5,E01031401,3,3
Unvalidated,2024421430585,2024.0,421430585,1.0,3.0,1,1.0,20,4,-0.05241335378722771,0,0,0,0.0,9,1.0,7,E01021650,3,3
Unvalidated,2024421421156,2024.0,421421156,2.0,2.0,1,2.0,47,8,0.0,0,0,0,0.0,9,1.0,9,E01021937,3,3
Unvalidated,2024231414529,2024.0,231414529,1.0,1.0,3,,19,4,5.0,3,0,0,0.0,0,1.0,1,E01032890,7,2
Unvalidated,2024440019429,2024.0,440019429,2.0,0.8935750106893353,1,2.0,26,6,0.0,0,0,0,0.0,9,1.0,3,E01033381,-1,3
Unvalidated,2024311420230,2024.0,311420230,3.0,1.0,1,2.0,44,7,0.0496603041422556,0,0,0,0.0,9,-1.0,-1,-1,3,3
Unvalidated,2024340NN1532,2024.0,340NN1532,1.0,1.0,1,,21,5,0.0,0,-1,0,0.0,4,2.0,8,E01032972,3,3
Unvalidated,2024010514746,2024.0,010514746,3.0,1.0,1,1.0,30,6,0.0,0,0,0,0.0,9,-1.0,-1,-1,-1,3
Unvalidated,202417H102324,2024.0,17H102324,1.0,1.0,1,2.0,42,7,0.0,0,-1,0,0.0,9,2.0,2,E01020792,-1,3
Unvalidated,2024501461693,2024.0,501461693,1.0,1.0,3,2.0,50,8,6.0,9,0,0,0.0,0,1.0,5,E01015215,3,3
Unvalidated,202460Q083416,2024.0,60Q083416,2.0,1.0,1,1.0,50,8,0.0,0,0,0,0.0,1,-1.0,-1,-1,-1,3
Unvalidated,2024991448754,2024.0,991448754,1.0,1.0,1,2.0,50,8,0.0,0,0,0,0.0,90,3.0,5,-1,3,3
Unvalidated,2024041398756,2024.0,041398756,2.0,2.0,1,1.0,52,8,0.0,0,0,0,0.0,9,1.0,6,E01025402,3,3
Unvalidated,2024552401008,2024.0,552401008,1.0,1.0,1,1.0,23,5,0.0,0,0,0,0.0,9,1.0,7,E01020498,-1,2
Unvalidated,2024131402733,2024.0,131402733,1.0,1.0,3,2.0,0,1,4.0,9,0,0,2.0,0,1.0,5,E01011022,3,3
Unvalidated,2024361408158,2024.0,361408158,1.0,0.7211936966834931,1,1.0,56,9,0.0,0,0,0,0.0,9,3.0,4,E01026763,3,3
Unvalidated,2024010488615,2024.0,010488615,1.0,1.0,1,1.0,36,7,0.0,0,0,0,0.0,9,1.0,9,E01024819,-1,3
Unvalidated,2024201484532,,201484532,2.0,1.0335505737220365,3,2.0,45,7,9.0,6,0,0,2.0,0,1.0,1,E01009540,6,2
Unvalidated,2024451444205,2024.0,451444205,2.0,1.0,1,1.0,45,7,0.0,0,0,0,0.0,1,-1.0,-1,-1,3,3
Unvalidated,2024201431465,2024.0,201431465,2.0,1.0,1,2.0,66,10,0.0,0,0,0,0.0,9,1.0,6,E01009261,3,3
Unvalidated,2024311413272,2024.0,311413272,2.0,1.0,1,1.0,14,3,0.0,0,0,0,0.0,1,-1.0,-1,-1,3,3
Unvalidated,2024991407022,2024.0,991407022,2.0,1.0,1,1.0,25,5,0.0,0,0,0,0.0,1,1.0,8,-1,3,3
Unvalidated,2024161438692,2024.0,161438692,1.0,1.0,1,1.0,28,6,0.0,0,0,0,0.0,1,-1.0,-1,-1,3,3
Unvalidated,2024451456018,2024.0,451456018,2.0,1.0,1,1.0,47,8,0.0,0,0,0,0.0,9,1.0,6,E01030548,3,3
Unvalidated,2024501409404,2024.0,501409404,2.0,2.0,2,1.0,41,7,-0.017842082075163558,0,-1,0,0.0,9,3.0,6,E01018852,3,3
Unvalidated,2024401449439,2024.0,401449439,1.0,1.0,3,1.0,9,2,10.0,9,0,0,0.0,0,1.0,8,E01017461,3,3
Unvalidated,2024010504541,2024.0,010504541,1.0,1.0,1,2.0,77,11,0.0,0,0,0,0.0,9,1.0,9,E01000349,-1,3
Unvalidated,2024451401336,2024.0,451401336,1.0,1.0,3,,33,6,8.0,1,0,0,0.0,0,1.0,9,E01030488,3,3
Unvalidated,2024221410107,2024.0,221410107,1.0,1.0,1,1.0,22,5,0.0,0,0,0,,1,-1.0,-1,-1,3,3
Unvalidated,2024351443956,2024.0,351443956,1.0,1.0,1,2.0,68,10,0.0,0,0,0,0.0,9,2.0,10,E01018234,3,3
Unvalidated,2024545085724,2024.0,545085724,1.0,1.093695069394963,1,1.0,32,6,0.0,0,0,0,0.0,21,,6,E01012667,-1,3
Unvalidated,2024501408834,2024.0,501408834,2.0,1.0,1,1.0,42,7,0.0,0,0,0,0.0,9,3.0,4,E01018758,3,3
Unvalidated,2024201395061,2024.0,201395061,2.0,1.0,1,2.0,34,6,0.0,0,0,0,0.0,1,1.0,7,E01009039,3,3
Unvalidated,2024471394715,2024.0,471394715,1.0,1.0,3,1.0,53,8,9.0,5,0,0,0.0,0,1.0,5,E01031570,3,3
Unvalidated,2024401443493,,401443493,1.11562704732398,1.0,1,1.0,49,8,0.0,0,0,0,0.0,9,2.0,10,E01017563,3,3
Unvalidated,2024201440558,2024.0,201440558,1.0,1.0,3,1.0,-1,-1,4.0,2,0,0,2.0,0,-1.0,-1,-1,3,3
Unvalidated,2024070082093,2024.0,070082093,1.0,1.080234520909387,1,1.0,37,7,0.0,0,0,0,0.0,9,1.0,9,E01018737,-1,1
Unvalidated,2024542108424,2024.0,542108424,2.0,2.0,1,1.0,44,7,0.0,0,0,0,0.0,11,1.0,5,E01031585,-1,3
Unvalidated,2024231442723,,231442723,2.0,1.0,1,1.0,51,8,0.0,0,0,0,0.0,9,2.0,10,E01031201,3,3
,2024520401682,2024.0,520401682,2.0,2.0,1,1.0,28,6,0.19669094889829122,0,0,0,0.0,5,3.0,6,E01029153,-1,1
Unvalidated,2024101454973,2024.0,101454973,1.0,1.0,3,2.0,13,3,5.0,1,0,0,0.0,0,-1.0,-1,-1,3,3
Unvalidated,2024131401360,2024.0,131401360,1.0,1.0,3,1.0,8,2,5.0,3,0,0,2.0,0,1.0,3,E01011834,3,3
Unvalidated,2024430100987,2024.0,430100987,2.0,1.0,1,1.0,33,6,0.0,0,0,0,0.0,3,3.0,6,E01023624,-1,2
Unvalidated,2024111410818,2024.0,111410818,1.0,1.0,2,1.0,10,2,0.0,0,2,0,0.0,9,1.0,3,E01012305,3,3
Unvalidated,2024471456707,2024.0,471456707,2.0,1.0,1,1.0,34,6,0.0,0,0,0,,9,3.0,8,E01031664,3,3
Unvalidated,2024631424337,2024.0,,1.0,1.0,1,1.0,15,3,0.0,0,0,0,,9,2.0,3,W01000608,3,3
Unvalidated,2024401404335,2024.0,401404335,2.0,1.0,1,1.0,24,5,0.0,0,0,0,0.0,9,1.0,1,E01015736,3,3
Unvalidated,2024010490958,2024.0,010490958,4.0,2.0,1,1.0,44,7,0.0,0,0,0,0.0,9,1.0,6,E01023305,-1,3
Unvalidated,2024131423164,2024.0,131423164,2.0,3.0,2,1.0,8,2,0.0,0,2,0,,9,1.0,3,E01011806,3,3
Unvalidated,2024471450482,2024.0,471450482,2.0,3.0,2,2.0,13,3,0.0,0,1,0,0.0,9,1.0,5,E01031385,3,3
Unvalidated,2024440051531,2024.0,440051531,2.0,2.0,2,2.0,78,11,0.0,0,1,0,0.0,9,2.0,10,E01023222,-1,3
Unvalidated,2024061444874,2024.0,061444874,1.0,2.0,2,2.0,66,10,0.0,0,1,0,0.0,9,1.0,9,E01004810,6,2
Unvalidated,2024131444152,2024.0,131444152,2.0,1.0,1,2.0,76,11,0.0,0,0,0,0.0,9,1.0,6,E01007347,3,3
Unvalidated,2024471420563,2024.0,471420563,1.0,1.0,3,1.0,39,7,6.0,9,0,0,0.0,0,1.0,7,E01021009,3,3
